pid,labels
7116,"346,455,498"
7117,"346,397,430"
7118,"221,242,510"
7119,"397,444,480"
7120,"313,397,511"
7121,"242,346,455"
7122,"340,366,449"
7123,"196,315,374"
7124,"108,204,301"
7125,"80,270,448"
7126,"194,270,397"
7127,"187,241,425"
7128,"220,221,242"
7129,"187,241,323"
7130,"80,315,397"
7131,"280,376,425"
7132,"10,366,397"
7133,"179,340,484"
7134,"397,511,514"
7135,"355,397,456"
7136,"187,241,397"
7137,"242,397,510"
7138,"182,196,382"
7139,"301,340,455"
7140,"215,315,417"
7141,"214,397,484"
7142,"182,196,315"
7143,"25,220,221"
7144,"313,346,397"
7145,"128,129,186"
7146,"242,382,510"
7147,"340,355,425"
7148,"270,382,419"
7149,"187,241,315"
7150,"187,241,397"
7151,"182,187,241"
7152,"196,302,334"
7153,"29,397,425"
7154,"235,270,410"
7155,"69,397,419"
7156,"182,397,444"
7157,"182,196,270"
7158,"187,241,315"
7159,"359,366,397"
7160,"204,215,315"
7161,"187,444,484"
7162,"69,73,346"
7163,"214,397,484"
7164,"25,80,397"
7165,"397,444,480"
7166,"29,366,480"
7167,"204,215,417"
7168,"301,340,455"
7169,"182,444,480"
7170,"346,397,484"
7171,"196,302,315"
7172,"194,215,315"
7173,"340,397,484"
7174,"366,397,484"
7175,"16,194,484"
7176,"214,254,422"
7177,"16,397,480"
7178,"214,397,484"
7179,"340,449,484"
7180,"302,315,374"
7181,"73,92,397"
7182,"108,204,301"
7183,"182,397,514"
7184,"315,334,452"
7185,"2,10,498"
7186,"10,49,345"
7187,"16,182,270"
7188,"10,49,397"
7189,"10,25,345"
7190,"270,315,397"
7191,"182,196,382"
7192,"10,80,397"
7193,"187,241,382"
7194,"73,182,397"
7195,"315,334,355"
7196,"215,315,417"
7197,"340,397,511"
7198,"196,315,334"
7199,"346,397,511"
7200,"355,456,482"
7201,"302,315,334"
7202,"182,196,340"
7203,"214,254,397"
7204,"302,315,334"
7205,"80,182,323"
7206,"314,346,397"
7207,"2,425,497"
7208,"80,194,382"
7209,"314,397,511"
7210,"182,196,270"
7211,"16,194,419"
7212,"182,196,340"
7213,"397,485,501"
7214,"346,397,498"
7215,"323,455,524"
7216,"187,200,425"
7217,"214,366,397"
7218,"315,430,518"
7219,"196,315,397"
7220,"25,220,221"
7221,"315,397,444"
7222,"10,73,346"
7223,"302,315,334"
7224,"10,220,242"
7225,"108,182,204"
7226,"182,196,315"
7227,"340,397,484"
7228,"196,221,419"
7229,"187,270,397"
7230,"108,301,340"
7231,"80,315,397"
7232,"346,360,397"
7233,"182,315,455"
7234,"187,194,241"
7235,"80,194,270"
7236,"10,25,221"
7237,"387,438,465"
7238,"182,270,301"
7239,"182,187,241"
7240,"270,374,382"
7241,"315,397,480"
7242,"16,194,204"
7243,"270,397,484"
7244,"16,194,382"
7245,"108,182,340"
7246,"196,302,334"
7247,"182,397,444"
7248,"182,196,315"
7249,"196,315,452"
7250,"182,187,315"
7251,"108,204,301"
7252,"397,444,480"
7253,"10,25,498"
7254,"204,334,397"
7255,"313,314,397"
7256,"194,270,397"
7257,"182,270,301"
7258,"187,194,241"
7259,"196,340,425"
7260,"80,397,448"
7261,"182,194,315"
7262,"29,69,397"
7263,"73,182,315"
7264,"355,360,455"
7265,"397,444,484"
7266,"196,302,315"
7267,"280,397,480"
7268,"194,340,397"
7269,"187,241,430"
7270,"16,270,374"
7271,"187,241,340"
7272,"16,127,263"
7273,"182,315,334"
7274,"340,366,484"
7275,"2,214,397"
7276,"9,360,455"
7277,"10,221,334"
7278,"302,315,406"
7279,"194,302,315"
7280,"3,200,455"
7281,"182,196,315"
7282,"49,194,315"
7283,"73,80,397"
7284,"9,357,455"
7285,"194,340,449"
7286,"187,241,340"
7287,"366,397,444"
7288,"3,200,241"
7289,"314,397,511"
7290,"204,270,315"
7291,"270,315,382"
7292,"2,366,397"
7293,"182,196,302"
7294,"92,215,417"
7295,"80,372,397"
7296,"9,270,410"
7297,"10,49,419"
7298,"340,425,484"
7299,"23,182,251"
7300,"69,73,221"
7301,"302,315,334"
7302,"315,359,397"
7303,"376,397,501"
7304,"221,397,484"
7305,"10,69,73"
7306,"108,204,301"
7307,"182,187,270"
7308,"80,315,323"
7309,"194,382,397"
7310,"182,194,340"
7311,"182,455,484"
7312,"214,397,501"
7313,"80,397,484"
7314,"355,444,456"
7315,"340,360,455"
7316,"92,187,241"
7317,"346,455,498"
7318,"215,315,374"
7319,"302,315,334"
7320,"80,315,397"
7321,"194,196,315"
7322,"10,73,510"
7323,"187,241,315"
7324,"214,359,397"
7325,"69,73,270"
7326,"73,397,484"
7327,"366,397,444"
7328,"182,397,480"
7329,"182,196,355"
7330,"194,397,484"
7331,"204,376,425"
7332,"302,315,334"
7333,"128,129,186"
7334,"355,360,455"
7335,"172,194,514"
7336,"182,300,401"
7337,"315,397,444"
7338,"121,181,374"
7339,"397,485,511"
7340,"16,194,204"
7341,"23,251,350"
7342,"215,315,430"
7343,"187,374,480"
7344,"359,397,444"
7345,"196,315,334"
7346,"172,194,315"
7347,"29,187,241"
7348,"182,196,397"
7349,"182,187,241"
7350,"302,315,374"
7351,"10,80,397"
7352,"69,73,182"
7353,"397,455,484"
7354,"340,397,484"
7355,"69,80,397"
7356,"182,194,397"
7357,"397,444,480"
7358,"182,194,397"
7359,"124,243,514"
7360,"376,397,425"
7361,"270,340,425"
7362,"80,194,315"
7363,"242,254,510"
7364,"270,302,374"
7365,"80,397,448"
7366,"73,382,484"
7367,"80,182,196"
7368,"214,397,484"
7369,"315,366,397"
7370,"10,49,62"
7371,"2,254,497"
7372,"16,194,419"
7373,"196,397,514"
7374,"108,204,301"
7375,"182,196,455"
7376,"69,73,397"
7377,"10,73,80"
7378,"80,182,397"
7379,"340,455,484"
7380,"214,280,397"
7381,"270,397,484"
7382,"25,221,510"
7383,"397,444,480"
7384,"280,376,425"
7385,"254,484,497"
7386,"182,196,382"
7387,"69,73,397"
7388,"49,182,374"
7389,"334,340,419"
7390,"182,196,315"
7391,"313,328,397"
7392,"80,270,397"
7393,"397,480,484"
7394,"221,397,430"
7395,"182,340,484"
7396,"366,397,449"
7397,"182,301,340"
7398,"10,24,62"
7399,"80,397,480"
7400,"95,402,524"
7401,"80,397,510"
7402,"323,448,524"
7403,"214,397,444"
7404,"194,315,382"
7405,"80,448,455"
7406,"194,340,455"
7407,"346,360,498"
7408,"196,397,480"
7409,"10,346,397"
7410,"182,187,241"
7411,"182,187,241"
7412,"215,315,417"
7413,"315,397,480"
7414,"108,204,301"
7415,"95,402,524"
7416,"387,438,465"
7417,"69,397,480"
7418,"187,241,455"
7419,"108,270,301"
7420,"80,359,397"
7421,"187,241,345"
7422,"340,346,397"
7423,"346,455,498"
7424,"69,73,397"
7425,"340,449,484"
7426,"80,397,484"
7427,"340,355,397"
7428,"182,270,301"
7429,"80,397,514"
7430,"196,302,315"
7431,"166,182,196"
7432,"302,315,374"
7433,"340,455,498"
7434,"422,452,484"
7435,"215,315,417"
7436,"221,270,419"
7437,"187,241,397"
7438,"10,511,514"
7439,"242,397,444"
7440,"355,397,456"
7441,"69,397,511"
7442,"25,194,204"
7443,"314,397,501"
7444,"430,436,518"
7445,"10,221,419"
7446,"314,397,501"
7447,"214,444,480"
7448,"182,315,480"
7449,"10,49,80"
7450,"182,194,270"
7451,"214,397,480"
7452,"73,270,397"
7453,"16,127,194"
7454,"214,280,444"
7455,"108,182,301"
7456,"187,241,374"
7457,"80,187,241"
7458,"323,448,524"
7459,"25,182,221"
7460,"355,456,514"
7461,"10,221,419"
7462,"10,49,73"
7463,"182,397,480"
7464,"301,374,459"
7465,"194,270,315"
7466,"366,397,484"
7467,"235,270,514"
7468,"73,80,315"
7469,"182,196,455"
7470,"92,366,480"
7471,"270,397,514"
7472,"80,366,397"
7473,"196,302,315"
7474,"346,397,480"
7475,"366,397,480"
7476,"302,315,334"
7477,"29,374,455"
7478,"80,214,397"
7479,"340,366,484"
7480,"29,182,340"
7481,"80,270,397"
7482,"194,270,444"
7483,"182,196,302"
7484,"280,425,444"
7485,"355,397,456"
7486,"2,397,480"
7487,"25,80,242"
7488,"346,444,455"
7489,"270,346,455"
7490,"366,397,480"
7491,"182,196,334"
7492,"80,315,397"
7493,"25,220,242"
7494,"376,425,455"
7495,"80,323,524"
7496,"29,187,419"
7497,"220,221,242"
7498,"314,340,397"
7499,"187,241,315"
7500,"182,196,455"
7501,"366,397,480"
7502,"346,455,498"
7503,"340,456,458"
7504,"10,221,242"
7505,"291,397,444"
7506,"80,182,196"
7507,"108,270,301"
7508,"214,346,397"
7509,"73,346,397"
7510,"301,397,484"
7511,"182,187,196"
7512,"2,129,397"
7513,"73,430,518"
7514,"2,397,480"
7515,"182,196,419"
7516,"340,364,425"
7517,"10,397,480"
7518,"397,455,484"
7519,"187,241,334"
7520,"220,221,242"
7521,"128,129,251"
7522,"29,187,241"
7523,"315,366,397"
7524,"270,315,397"
7525,"187,194,382"
7526,"16,194,340"
7527,"187,315,455"
7528,"108,301,340"
7529,"80,194,270"
7530,"73,334,419"
7531,"10,67,69"
7532,"182,196,315"
7533,"182,397,484"
7534,"16,221,366"
7535,"346,455,498"
7536,"80,366,397"
7537,"315,334,340"
7538,"3,194,200"
7539,"235,270,514"
7540,"196,302,334"
7541,"214,366,397"
7542,"182,194,315"
7543,"194,374,382"
7544,"355,366,449"
7545,"187,241,397"
7546,"346,397,455"
7547,"49,346,397"
7548,"214,366,397"
7549,"95,402,524"
7550,"179,340,484"
7551,"340,360,397"
7552,"127,182,196"
7553,"16,194,204"
7554,"10,376,397"
7555,"187,220,241"
7556,"80,270,315"
7557,"127,182,263"
7558,"187,204,315"
7559,"302,315,374"
7560,"372,397,480"
7561,"182,194,315"
7562,"80,397,444"
7563,"215,315,430"
7564,"16,194,204"
7565,"204,221,419"
7566,"25,221,242"
7567,"235,270,410"
7568,"10,25,220"
7569,"73,270,397"
7570,"302,315,334"
7571,"182,196,315"
7572,"69,187,241"
7573,"220,242,510"
7574,"187,241,397"
7575,"23,251,350"
7576,"3,29,200"
7577,"397,444,480"
7578,"80,397,484"
7579,"80,397,444"
7580,"242,346,510"
7581,"397,501,511"
7582,"2,254,497"
7583,"108,301,340"
7584,"168,194,315"
7585,"397,444,514"
7586,"194,315,340"
7587,"2,315,464"
7588,"214,397,480"
7589,"10,69,73"
7590,"182,194,315"
7591,"196,315,334"
7592,"196,334,382"
7593,"182,194,455"
7594,"16,194,204"
7595,"346,397,480"
7596,"196,315,430"
7597,"10,25,340"
7598,"92,235,270"
7599,"80,314,397"
7600,"73,397,444"
7601,"374,430,518"
7602,"182,397,484"
7603,"242,301,444"
7604,"215,315,444"
7605,"346,397,498"
7606,"397,511,514"
7607,"182,196,315"
7608,"10,25,220"
7609,"49,376,425"
7610,"430,455,484"
7611,"196,425,455"
7612,"73,80,448"
7613,"2,397,455"
7614,"67,69,73"
7615,"340,355,455"
7616,"25,221,242"
7617,"313,397,485"
7618,"182,194,270"
7619,"300,401,444"
7620,"2,10,483"
7621,"214,254,397"
7622,"49,80,323"
7623,"16,204,301"
7624,"80,359,397"
7625,"346,397,511"
7626,"182,194,315"
7627,"3,194,200"
7628,"182,196,315"
7629,"108,301,340"
7630,"80,315,397"
7631,"270,301,340"
7632,"80,196,397"
7633,"220,221,510"
7634,"346,360,455"
7635,"182,187,397"
7636,"73,182,315"
7637,"346,455,498"
7638,"182,196,315"
7639,"182,196,315"
7640,"10,49,376"
7641,"73,80,397"
7642,"397,444,480"
7643,"270,301,366"
7644,"182,187,241"
7645,"124,243,455"
7646,"3,200,455"
7647,"214,397,484"
7648,"80,397,511"
7649,"280,340,397"
7650,"196,315,334"
7651,"25,220,221"
7652,"204,315,334"
7653,"80,315,334"
7654,"80,187,397"
7655,"314,346,397"
7656,"196,397,514"
7657,"194,270,340"
7658,"182,194,204"
7659,"182,366,397"
7660,"182,194,196"
7661,"73,315,484"
7662,"10,25,253"
7663,"366,397,501"
7664,"10,397,444"
7665,"270,397,444"
7666,"187,241,480"
7667,"29,340,425"
7668,"182,343,436"
7669,"3,200,204"
7670,"355,444,455"
7671,"359,366,397"
7672,"220,221,242"
7673,"25,220,242"
7674,"315,374,459"
7675,"80,270,397"
7676,"196,301,334"
7677,"2,360,498"
7678,"80,187,241"
7679,"73,182,315"
7680,"182,187,241"
7681,"69,73,397"
7682,"397,444,455"
7683,"346,360,455"
7684,"182,196,270"
7685,"69,73,498"
7686,"313,346,397"
7687,"397,444,514"
7688,"187,241,340"
7689,"270,315,444"
7690,"194,196,315"
7691,"315,340,455"
7692,"196,334,397"
7693,"80,187,397"
7694,"3,194,200"
7695,"313,397,511"
7696,"397,425,458"
7697,"182,359,397"
7698,"80,315,397"
7699,"49,340,484"
7700,"182,196,315"
7701,"220,221,242"
7702,"187,302,315"
7703,"49,73,430"
7704,"29,359,397"
7705,"235,270,315"
7706,"194,397,484"
7707,"108,204,301"
7708,"235,270,514"
7709,"397,485,511"
7710,"302,334,430"
7711,"270,397,501"
7712,"80,315,397"
7713,"346,397,498"
7714,"355,425,456"
7715,"242,444,510"
7716,"69,80,397"
7717,"73,270,430"
7718,"80,397,448"
7719,"16,80,127"
7720,"187,194,241"
7721,"49,376,455"
7722,"204,315,417"
7723,"16,182,204"
7724,"397,444,480"
7725,"220,221,242"
7726,"29,182,196"
7727,"10,69,221"
7728,"182,196,315"
7729,"302,315,334"
7730,"187,270,374"
7731,"80,214,397"
7732,"346,397,458"
7733,"29,359,483"
7734,"10,80,221"
7735,"315,323,444"
7736,"182,194,397"
7737,"108,301,455"
7738,"194,315,430"
7739,"3,200,455"
7740,"73,182,196"
7741,"73,80,315"
7742,"182,397,430"
7743,"182,302,315"
7744,"194,340,484"
7745,"182,315,397"
7746,"302,315,334"
7747,"194,204,301"
7748,"80,397,485"
7749,"194,315,340"
7750,"73,182,196"
7751,"16,214,364"
7752,"355,366,444"
7753,"315,397,484"
7754,"280,444,480"
7755,"16,204,270"
7756,"182,187,241"
7757,"80,397,448"
7758,"168,194,397"
7759,"10,25,242"
7760,"214,242,254"
7761,"376,425,455"
7762,"73,397,484"
7763,"214,346,397"
7764,"166,182,196"
7765,"16,187,241"
7766,"204,315,334"
7767,"187,241,498"
7768,"16,194,204"
7769,"182,270,301"
7770,"73,397,444"
7771,"108,204,301"
7772,"204,315,334"
7773,"80,346,397"
7774,"2,340,458"
7775,"214,397,480"
7776,"80,221,315"
7777,"29,214,483"
7778,"359,397,436"
7779,"80,397,444"
7780,"108,204,301"
7781,"194,263,315"
7782,"168,194,374"
7783,"397,444,484"
7784,"366,397,480"
7785,"25,220,221"
7786,"301,340,484"
7787,"73,80,397"
7788,"242,448,510"
7789,"194,397,484"
7790,"346,397,501"
7791,"80,221,242"
7792,"194,315,484"
7793,"187,241,340"
7794,"25,220,242"
7795,"182,196,340"
7796,"10,25,345"
7797,"323,444,524"
7798,"80,214,397"
7799,"80,270,397"
7800,"300,401,455"
7801,"313,346,455"
7802,"376,397,425"
7803,"315,455,480"
7804,"16,194,200"
7805,"340,397,484"
7806,"340,397,484"
7807,"182,187,241"
7808,"300,401,444"
7809,"45,69,73"
7810,"80,397,480"
7811,"108,182,301"
7812,"314,397,511"
7813,"2,214,480"
7814,"214,397,444"
7815,"204,315,334"
7816,"270,340,382"
7817,"80,323,448"
7818,"187,196,241"
7819,"187,241,397"
7820,"182,196,270"
7821,"346,455,498"
7822,"179,340,425"
7823,"69,73,419"
7824,"16,194,263"
7825,"80,315,397"
7826,"182,196,374"
7827,"340,397,425"
7828,"23,26,251"
7829,"280,397,444"
7830,"314,397,511"
7831,"315,359,397"
7832,"366,397,480"
7833,"69,73,397"
7834,"29,182,263"
7835,"80,214,397"
7836,"80,221,397"
7837,"314,397,501"
7838,"196,315,334"
7839,"397,485,501"
7840,"182,444,480"
7841,"187,241,397"
7842,"387,438,465"
7843,"108,182,301"
7844,"355,366,456"
7845,"2,346,397"
7846,"80,187,194"
7847,"160,315,455"
7848,"182,204,315"
7849,"3,200,340"
7850,"315,425,480"
7851,"194,364,374"
7852,"73,315,397"
7853,"387,438,465"
7854,"80,221,397"
7855,"346,397,444"
7856,"69,73,397"
7857,"80,323,448"
7858,"204,334,430"
7859,"187,241,340"
7860,"366,397,444"
7861,"182,397,419"
7862,"182,187,315"
7863,"196,215,315"
7864,"241,300,401"
7865,"80,315,397"
7866,"10,69,73"
7867,"10,49,92"
7868,"214,397,444"
7869,"10,69,364"
7870,"16,204,480"
7871,"204,215,334"
7872,"182,221,419"
7873,"69,73,315"
7874,"23,251,350"
7875,"2,10,510"
7876,"182,196,242"
7877,"73,80,397"
7878,"215,302,315"
7879,"194,315,436"
7880,"194,315,455"
7881,"340,366,397"
7882,"315,334,406"
7883,"121,270,514"
7884,"302,315,374"
7885,"214,458,482"
7886,"3,168,200"
7887,"397,444,480"
7888,"340,376,425"
7889,"80,315,397"
7890,"73,214,397"
7891,"2,254,497"
7892,"194,221,419"
7893,"346,376,397"
7894,"182,187,241"
7895,"315,397,444"
7896,"196,315,334"
7897,"73,214,397"
7898,"194,340,425"
7899,"187,194,425"
7900,"280,397,510"
7901,"69,73,397"
7902,"214,366,397"
7903,"128,129,511"
7904,"29,339,483"
7905,"397,444,480"
7906,"359,397,436"
7907,"196,302,315"
7908,"204,315,397"
7909,"194,270,510"
7910,"397,444,480"
7911,"346,455,498"
7912,"315,397,444"
7913,"357,360,455"
7914,"73,80,397"
7915,"29,182,483"
7916,"340,397,484"
7917,"80,182,397"
7918,"346,397,498"
7919,"194,397,501"
7920,"270,397,511"
7921,"80,182,374"
7922,"80,323,524"
7923,"80,323,444"
7924,"127,182,301"
7925,"366,397,484"
7926,"187,315,374"
7927,"196,315,334"
7928,"182,397,456"
7929,"315,397,444"
7930,"340,355,456"
7931,"194,315,340"
7932,"280,340,355"
7933,"196,270,301"
7934,"182,270,483"
7935,"214,366,397"
7936,"340,397,484"
7937,"235,270,514"
7938,"221,430,498"
7939,"16,194,263"
7940,"302,315,334"
7941,"80,374,397"
7942,"69,397,511"
7943,"80,397,518"
7944,"346,397,511"
7945,"166,196,302"
7946,"182,343,436"
7947,"182,346,397"
7948,"196,270,315"
7949,"313,397,485"
7950,"10,69,73"
7951,"108,301,455"
7952,"182,196,270"
7953,"346,455,498"
7954,"214,254,397"
7955,"302,315,334"
7956,"16,343,436"
7957,"80,397,455"
7958,"194,270,302"
7959,"366,397,444"
7960,"196,315,334"
7961,"2,340,484"
7962,"313,376,425"
7963,"16,182,196"
7964,"270,315,374"
7965,"108,204,301"
7966,"16,194,204"
7967,"108,204,301"
7968,"69,346,397"
7969,"127,182,194"
7970,"194,215,315"
7971,"196,315,334"
7972,"129,187,241"
7973,"182,301,484"
7974,"172,355,482"
7975,"23,251,397"
7976,"9,455,498"
7977,"10,69,73"
7978,"280,376,425"
7979,"346,455,498"
7980,"69,80,315"
7981,"204,315,334"
7982,"187,194,241"
7983,"80,182,397"
7984,"80,182,270"
7985,"73,80,448"
7986,"10,25,80"
7987,"73,92,382"
7988,"187,397,480"
7989,"80,242,397"
7990,"23,231,251"
7991,"187,241,346"
7992,"16,73,397"
7993,"340,355,456"
7994,"196,315,397"
7995,"254,366,480"
7996,"372,397,444"
7997,"182,196,340"
7998,"214,346,397"
7999,"214,397,484"
8000,"196,302,315"
8001,"340,397,401"
8002,"315,346,455"
8003,"80,340,366"
8004,"80,214,397"
8005,"10,69,80"
8006,"73,80,315"
8007,"194,270,483"
8008,"207,301,459"
8009,"10,73,221"
8010,"346,397,511"
8011,"182,397,480"
8012,"9,391,514"
8013,"204,366,397"
8014,"360,397,444"
8015,"355,456,482"
8016,"182,187,241"
8017,"182,187,241"
8018,"196,315,340"
8019,"313,397,485"
8020,"204,334,419"
8021,"182,194,484"
8022,"80,182,270"
8023,"9,360,498"
8024,"340,397,484"
8025,"182,196,270"
8026,"196,315,334"
8027,"69,73,397"
8028,"366,397,449"
8029,"182,196,301"
8030,"10,366,484"
8031,"29,127,263"
8032,"182,397,501"
8033,"3,221,419"
8034,"80,397,448"
8035,"108,182,340"
8036,"182,382,397"
8037,"182,196,315"
8038,"187,204,315"
8039,"25,80,397"
8040,"166,196,334"
8041,"340,366,455"
8042,"2,270,315"
8043,"280,376,425"
8044,"315,334,444"
8045,"25,220,242"
8046,"73,182,270"
8047,"108,204,301"
8048,"315,480,483"
8049,"69,73,196"
8050,"3,194,200"
8051,"182,196,514"
8052,"214,458,482"
8053,"73,346,397"
8054,"187,241,263"
8055,"80,346,397"
8056,"242,397,425"
8057,"397,501,511"
8058,"214,254,397"
8059,"397,501,511"
8060,"10,25,221"
8061,"25,220,242"
8062,"182,196,401"
8063,"397,485,511"
8064,"10,346,397"
8065,"346,397,480"
8066,"2,182,221"
8067,"108,301,459"
8068,"194,382,419"
8069,"2,346,397"
8070,"187,270,455"
8071,"69,73,397"
8072,"346,397,501"
8073,"204,315,455"
8074,"346,397,455"
8075,"214,397,484"
8076,"315,455,480"
8077,"204,315,397"
8078,"80,194,397"
8079,"16,108,204"
8080,"340,346,397"
8081,"16,204,215"
8082,"340,397,484"
8083,"270,511,514"
8084,"182,187,241"
8085,"166,196,334"
8086,"187,241,315"
8087,"221,449,480"
8088,"280,340,425"
8089,"346,397,511"
8090,"214,397,444"
8091,"182,204,315"
8092,"73,80,397"
8093,"25,220,242"
8094,"10,182,196"
8095,"187,241,480"
8096,"80,340,364"
8097,"108,301,340"
8098,"220,340,425"
8099,"10,62,129"
8100,"73,214,364"
8101,"214,366,397"
8102,"214,397,501"
8103,"182,270,382"
8104,"80,214,397"
8105,"207,301,459"
8106,"128,129,241"
8107,"127,172,194"
8108,"397,444,484"
8109,"355,397,456"
8110,"182,194,455"
8111,"315,346,397"
8112,"25,214,397"
8113,"80,194,397"
8114,"182,187,241"
8115,"359,366,397"
8116,"315,334,340"
8117,"25,220,242"
8118,"182,455,480"
8119,"346,360,498"
8120,"80,397,511"
8121,"194,315,484"
8122,"16,204,436"
8123,"204,315,334"
8124,"221,346,397"
8125,"10,29,80"
8126,"10,45,69"
8127,"25,242,510"
8128,"80,182,323"
8129,"204,315,374"
8130,"16,452,497"
8131,"366,456,480"
8132,"80,315,397"
8133,"3,200,364"
8134,"25,220,242"
8135,"280,425,480"
8136,"194,270,397"
8137,"108,204,301"
8138,"214,366,397"
8139,"10,25,221"
8140,"187,194,241"
8141,"108,241,301"
8142,"346,397,514"
8143,"10,80,315"
8144,"69,315,397"
8145,"194,215,315"
8146,"3,187,241"
8147,"340,366,484"
8148,"194,315,397"
8149,"80,397,448"
8150,"204,300,401"
8151,"221,397,444"
8152,"302,315,334"
8153,"80,270,397"
8154,"366,397,480"
8155,"182,194,382"
8156,"315,397,501"
8157,"182,187,196"
8158,"346,360,397"
8159,"80,323,524"
8160,"182,196,315"
8161,"302,315,334"
8162,"187,241,397"
8163,"108,204,301"
8164,"80,397,484"
8165,"182,270,340"
8166,"80,397,501"
8167,"29,182,187"
8168,"340,425,455"
8169,"187,194,241"
8170,"187,241,482"
8171,"182,397,514"
8172,"315,430,444"
8173,"128,129,455"
8174,"346,359,397"
8175,"355,397,456"
8176,"92,187,241"
8177,"182,196,397"
8178,"340,366,397"
8179,"182,340,484"
8180,"270,397,484"
8181,"346,397,444"
8182,"196,270,382"
8183,"108,204,301"
8184,"214,397,484"
8185,"220,221,242"
8186,"182,315,397"
8187,"366,397,480"
8188,"73,397,484"
8189,"10,25,345"
8190,"10,25,80"
8191,"204,215,315"
8192,"182,315,397"
8193,"80,187,270"
8194,"73,182,397"
8195,"80,182,315"
8196,"9,346,514"
8197,"108,301,459"
8198,"80,194,204"
8199,"10,80,397"
8200,"25,220,242"
8201,"2,254,497"
8202,"2,270,444"
8203,"16,127,263"
8204,"182,196,397"
8205,"9,410,514"
8206,"214,444,480"
8207,"340,397,484"
8208,"69,300,401"
8209,"80,323,524"
8210,"355,397,456"
8211,"387,438,456"
8212,"69,182,270"
8213,"214,254,397"
8214,"187,241,425"
8215,"355,455,456"
8216,"25,220,242"
8217,"3,200,419"
8218,"182,196,397"
8219,"10,47,49"
8220,"340,458,484"
8221,"10,49,73"
8222,"182,397,484"
8223,"108,182,301"
8224,"315,334,397"
8225,"214,397,480"
8226,"80,397,484"
8227,"194,315,382"
8228,"29,359,397"
8229,"182,196,455"
8230,"340,397,484"
8231,"128,129,172"
8232,"182,196,334"
8233,"270,315,430"
8234,"366,397,480"
8235,"29,80,397"
8236,"182,187,397"
8237,"315,480,484"
8238,"340,425,484"
8239,"214,366,484"
8240,"357,360,455"
8241,"80,182,315"
8242,"182,187,196"
8243,"92,215,444"
8244,"152,302,315"
8245,"313,397,501"
8246,"204,221,419"
8247,"313,397,501"
8248,"182,315,340"
8249,"444,480,497"
8250,"10,69,73"
8251,"359,397,444"
8252,"397,444,484"
8253,"9,357,455"
8254,"346,397,498"
8255,"49,182,374"
8256,"69,80,444"
8257,"194,340,484"
8258,"10,49,323"
8259,"25,80,315"
8260,"270,397,483"
8261,"323,397,444"
8262,"10,220,242"
8263,"182,194,480"
8264,"357,360,455"
8265,"124,243,430"
8266,"315,444,480"
8267,"80,270,397"
8268,"215,315,417"
8269,"204,301,315"
8270,"2,214,340"
8271,"16,127,194"
8272,"16,366,480"
